YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201206,63268,378934,1,.57,"E","CAMDEN WOODWARD ARPT",34.28,-80.56,3416800,8033600
201206,63268,378934,2,.65,"NNE","CAMDEN WOODWARD ARPT",34.2889,-80.5659,3417334,8033954
201206,63268,378934,3,.26,"WNW","CAMDEN WOODWARD ARPT",34.2818,-80.5739,3416908,8034434
201206,63268,378934,4,.29,"SSE","CAMDEN WOODWARD ARPT",34.276,-80.5687,3416560,8034122
201206,63268,378936,1,2.37,"NNE","LUGOFF",34.25,-80.65,3415000,8039000
201206,63268,378936,2,2.09,"NNE","LUGOFF",34.2452,-80.6498,3414712,8038988
201206,63268,378936,3,2.38,"W","CAMDEN",34.2456,-80.6413,3414736,8038478
201206,63268,378936,4,2.02,"W","CAMDEN",34.2535,-80.6351,3415210,8038106
201206,63269,395058,1,.88,"NE","MILLSBORO",38.59,-75.29,3835400,7517400
201206,63269,395059,1,2.13,"NE","OAK ORCHARD",38.62,-75.15,3837200,759000
201206,63269,395065,1,1.28,"S","ANGOLA BEACH",38.6516,-75.1835,3839096,7511010
201206,63269,395079,1,1.12,"NW","WHITESVILLE",38.4627,-75.4428,3827762,7526568
201206,63269,395087,1,.29,"NNE","PILOTTOWN",38.7837,-75.1473,3847022,758838
201206,63269,395901,1,.32,"SW","DEWEY BEACH",38.6967,-75.0742,3841802,754452
201206,63269,395901,2,.74,"SSW","DEWEY BEACH",38.6899,-75.0744,3841394,754464
201206,63269,395919,1,1.09,"N","ROSEDALE BEACH",38.6357,-75.2285,3838142,7513710
201206,63269,395922,1,.31,"WSW","ANGOLA BEACH",38.6682,-75.1853,3840092,7511118
201206,63270,395098,1,1.09,"SW","DEWEY BEACH",38.6871,-75.0816,3841226,754896
201206,63270,395108,1,1.82,"ENE","LEWES DE",38.782,-75.12,3846920,757200
201206,63270,395863,1,18.83,"E","FENWICK ISLAND",38.464,-74.702,3827840,7442120
201206,63270,395864,1,18.83,"E","FENWICK ISLAND",38.464,-74.702,3827840,7442120
201206,63270,395887,1,.32,"SW","DEWEY BEACH",38.6962,-75.0733,3841772,754398
201206,63271,395042,1,.53,"W","GILLESPIE",40.45,-74.38,4027000,7422800
201206,63271,395045,1,1.48,"SSW","HAMILTON SQUARE",40.21,-74.66,4012600,7439600
201206,63271,395055,1,2.11,"SW","WEST CREEK ARPT",39.65,-74.35,3939000,7421000
201206,63271,395827,1,1.55,"W","ATLANTIC HIGHLANDS",40.4163,-74.0591,4024978,743546
201206,63271,395843,1,.88,"WSW","GORDONS CORNER",40.3272,-74.3163,4019632,7418978
201204,63273,378952,1,0,"N","SAN MATEO POINT",33.38,-117.58,3322800,11734800
201204,63274,378954,1,0,"N","OCEANSIDE HARBOR",33.2,-117.38,3312000,11722800
201206,63276,378957,1,.69,"S","LUSK",42.76,-104.45,4245600,10427000
201206,63277,378961,1,3.05,"S","MIDDLETOWN",40.1561,-76.7144,409366,7642864
201206,63277,378961,2,.54,"WSW","ROYALTON",40.1963,-76.739,4011778,7644340
201206,63277,378961,3,.6,"NW","ROYALTON",40.207,-76.7369,4012420,7644214
201206,63277,378961,4,.54,"N","MIDDLETOWN",40.2077,-76.7217,4012462,7643302
201206,63277,378961,5,3.38,"ESE","MIDDLETOWN",40.1794,-76.6619,4010764,7639714
201206,63277,378963,1,.87,"SW","DANVILLE",40.96,-76.61,4057600,7636600
201206,63277,378964,1,1.48,"NNE","LINNTOWN",40.99,-76.89,4059400,7653400
201206,63278,378966,1,.47,"W","MAYVILLE",47.5,-97.33,4730000,9719800
201206,63278,378967,1,.47,"W","MAYVILLE",47.5,-97.33,4730000,9719800
201206,63278,378968,1,.83,"NW","MERRIFIELD",47.86,-97.11,4751600,976600
201206,63278,378969,1,1.98,"WSW","GRAND FORKS",47.91,-97.09,4754600,975400
201206,63278,378971,1,7.32,"SW","DERRICK",48.41,-98.67,4824600,9840200
201206,63278,378972,1,.46,"E","DERRICK",48.48,-98.54,4828800,9832400
201206,63278,378973,1,1.67,"NW","PROSPER",46.99,-97.04,4659400,972400
201206,63278,378974,1,.47,"W","ARGUSVILLE",47.05,-96.94,473000,9656400
201206,63278,378975,1,2.51,"NE","GARDNER",47.18,-96.94,4710800,9656400
201206,63278,378976,1,1.46,"NNE","REYNOLDS",47.7,-97.09,4742000,975400
201206,63278,378977,1,3.45,"N","MICHIGAN CITY",48.07,-98.12,484200,987200
201206,63278,378979,1,0,"N","GRAFTON",48.42,-97.4,4825200,9724000
201206,63278,378980,1,3.2,"W","NEKOMA",48.58,-98.44,4834800,9826400
201206,63278,378981,1,1.67,"NW","PROSPER",46.99,-97.04,4659400,972400
201206,63278,378982,1,1.46,"NNE","REYNOLDS",47.7,-97.09,4742000,975400
201206,63278,378984,1,3.45,"N","MICHIGAN CITY",48.07,-98.12,484200,987200
201206,63278,378985,1,3.2,"W","NEKOMA",48.58,-98.44,4834800,9826400
201206,63279,378988,1,3.56,"ENE","HALSTAD",47.37,-96.76,4722200,9645600
201206,63279,378989,1,.69,"N","HENDRUM",47.28,-96.82,4716800,9649200
201204,63499,380696,2,4.77,"NE","TROUSDALE",37.872,-99.0224,3752320,991344
201204,63499,380698,1,5.38,"NNW","BRENHAM",37.6848,-99.2544,3741088,9915264
201204,63499,380698,2,7.51,"N","BRENHAM",37.7279,-99.1835,3743674,9911010
201204,63499,380707,1,3.98,"WSW","DILLWYN",37.9451,-98.8958,3756706,9853748
201204,63499,380707,2,13.26,"NE","HUDSON",38.21,-98.47,3812600,9828200
201204,63499,380716,1,2.15,"SSE","HUDSON",38.0697,-98.6614,384182,9839684
201204,63499,380716,2,5.89,"ENE","HUDSON",38.1251,-98.5665,387506,9833990
201204,63499,380717,1,3.92,"ESE","SEWARD",38.1477,-98.7337,388862,9844022
201204,63499,380717,2,10.96,"NNE","HUDSON",38.2521,-98.6129,3815126,9836774
201204,63499,380718,1,2.32,"NE","QUIVIRA REFUGE",38.1003,-98.7661,386018,9845966
201204,63499,380718,2,10.66,"NE","HUDSON",38.2253,-98.5554,3813518,9833324
201204,63499,380719,1,6.69,"NNE","BURDETT ROZEL ARPT",38.3149,-99.4108,3818894,9924648
201204,63499,380719,2,8.36,"WNW","ASH VALLEY",38.3496,-99.3607,3820976,9921642
201206,63584,396518,8,1,"NE","MADISON",30.4702,-83.3981,3028212,8323886
201206,63584,396520,1,1.19,"E","THOMAS CITY",30.35,-83.95,3021000,8357000
201206,63584,396520,2,.69,"S","WACISSA",30.34,-83.99,3020400,8359400
201206,63584,396520,3,2.77,"NW","NASH",30.4748,-83.9266,3028488,8355596
201206,63584,396520,4,1.82,"SE","DRIFTON",30.47,-83.86,3028200,8351600
201206,63584,396524,1,1.26,"E","SAN PEDRO JUNCTION",30.007,-83.1892,30420,8311352
201206,63584,396524,2,.63,"E","SAN PEDRO JUNCTION",30.0091,-83.1995,30546,8311970
201206,63584,396524,3,1.92,"S","SAN PEDRO JUNCTION",29.9825,-83.2055,2958950,8312330
201206,63584,396524,4,2.21,"SSE","SAN PEDRO JUNCTION",29.9806,-83.1956,2958836,8311736
201206,63584,396525,1,0,"N","LEON SINKS",30.3,-84.34,3018000,8420400
201206,63584,396525,2,0,"N","NATURAL BRIDGE HISTORIC SITE",30.28,-84.15,3016800,849000
201206,63584,396525,3,5,"N","NATURAL BRIDGE HISTORIC SITE",30.3524,-84.15,3021144,849000
201206,63584,396525,4,.21,"NNW","LUTTERLOH",30.3327,-84.2515,3019962,8415090
201206,63584,396531,1,0,"N","SMITH CREEK",30.18,-84.65,3010800,8439000
201206,63584,396531,2,0,"N","SANBORN",30.07,-84.6,304200,8436000
201206,63584,396531,3,0,"N","CURTIS MILL",30,-84.52,3000,8431200
201206,63584,396531,4,0,"N","MEDART",30.08,-84.38,304800,8422800
201206,63584,396531,5,0,"N","ST MARKS",30.16,-84.2,309600,8412000
201206,63584,396531,6,0,"N","NEWPORT",30.19,-84.18,3011400,8410800
201206,63584,396531,7,0,"N","HILLIARDVILLE",30.28,-84.39,3016800,8423400
201206,63585,382115,1,5,"SW","VALDOSTA",30.7788,-83.3296,3046728,8319776
201206,63585,382116,1,0,"N","LAKE PARK",30.68,-83.18,3040800,8310800
201206,63585,382117,1,3,"W","LAKE PARK",30.68,-83.2305,3040800,8313830
201206,63585,382118,1,0,"N","CLYATTVILLE",30.69,-83.31,3041400,8318600
201206,63585,382119,1,0,"N","(VLD)VALDOSTA REGIONAL ARPT",30.77,-83.27,3046200,8316200
201206,63585,387215,1,.12,"NE","I-75 AT EXIT 5",30.6811,-83.2185,3040866,8313110
201206,63585,387215,2,.23,"NE","I-75 AT EXIT 5",30.6819,-83.2168,3040914,8313008
201206,63585,387215,3,.23,"ENE","I-75 AT EXIT 5",30.6809,-83.2164,3040854,8312984
201206,63585,387215,4,.12,"E","I-75 AT EXIT 5",30.6803,-83.2181,3040818,8313086
201206,63585,387349,1,0,"N","QUITMAN",30.78,-83.56,3046800,8333600
201207,63586,381558,1,.91,"SW","LULAVILLE",31.76,-83.25,3145600,8315000
201207,63586,381559,1,2.24,"NW","WATERLOO",31.61,-83.5,3136600,8330000
201207,63586,381560,1,5,"N","ASHBURN",31.7724,-83.65,3146344,8339000
201207,63586,381560,2,5,"S","ASHBURN",31.6276,-83.65,3137656,8339000
201207,63586,381561,1,0,"N","SMITHVILLE",31.9,-84.25,3154000,8415000
201207,63586,381562,1,0,"N","WARWICK",31.82,-83.92,3149200,8355200
201207,63586,381562,2,10,"SSE","SYLVESTER",31.3963,-83.7651,3123778,8345906
201207,63586,381563,1,0,"N","PHILLIPSBURG",31.43,-83.52,3125800,8331200
201207,63586,381564,1,0,"N","NEW ELM",31.29,-83.81,3117400,8348600
201207,63586,381565,1,0,"N","ALBANY",31.57,-84.17,3134200,8410200
201207,63586,381566,1,5,"N","MOULTRIE",31.2424,-83.78,3114544,8346800
201207,63586,381566,2,5,"S","MOULTRIE",31.0976,-83.78,315856,8346800
201207,63586,381567,1,0,"N","BACONTON",31.37,-84.16,3122200,849600
201207,63586,381568,1,4.12,"E","CECIL",31.0393,-83.3204,312358,8319224
201207,63586,381569,1,1.87,"WSW","BARNEY",30.9909,-83.5397,3059454,8332382
201207,63586,381570,1,0,"N","CAMILLA",31.23,-84.21,3113800,8412600
201207,63586,381571,1,0,"N","HAHIRA",30.99,-83.37,3059400,8322200
201207,63586,381572,1,0,"N","NEWTON",31.31,-84.33,3118600,8419800
201207,63586,381573,1,0,"N","VALDOSTA",30.83,-83.27,3049800,8316200
201207,63586,381574,1,.86,"NW","MERRILLVILLE",30.9491,-83.8799,3056946,8352794
201207,63586,381575,1,.58,"N","VADA",31.0783,-84.4092,314698,8424552
201207,63586,381576,1,0,"N","QUITMAN",30.78,-83.56,3046800,8333600
201207,63586,381577,1,0,"N","THOMASVILLE",30.83,-83.98,3049800,8358800
201207,63586,381578,1,1.33,"NE","THOMASVILLE",30.843,-83.9635,3050580,8357810
201207,63586,381579,1,1.89,"ESE","THOMASVILLE",30.8215,-83.9496,3049290,8356976
201207,63586,381580,1,3.72,"NW","CAIRO",30.9025,-84.2499,3054150,8414994
201207,63586,381581,1,1.62,"SE","THOMASVILLE",30.8116,-83.963,3048696,8357780
201207,63586,381582,1,.8,"SSE","CAIRO-GRADY ARPT",30.869,-84.1458,3052140,848748
201207,63586,381583,1,1.98,"WSW","CAIRO",30.8641,-84.2327,3051846,8413962
201207,63586,381584,1,.82,"SE","EVERETT",30.6921,-83.7897,3041526,8347382
201207,63586,381585,1,0,"N","COLQUITT",31.17,-84.73,3110200,8443800
201207,63586,381586,1,3.23,"S","HANOVER",30.8842,-84.6504,3053052,8439024
201207,63586,381587,1,0,"N","AMSTERDAM",30.72,-84.43,3043200,8425800
201207,63587,380728,1,.66,"WSW","NEWTON",31.3349,-85.5994,3120094,8535964
201207,63587,381511,1,.51,"E","EDWIN",31.6587,-85.3615,3139522,8521690
201207,63587,381512,1,0,"N","DOTHAN",31.22,-85.39,3113200,8523400
201207,63587,381513,1,.24,"W","BATTENS CROSSROADS",31.2594,-85.894,3115564,8553640
201207,63587,381514,1,10,"E","GENEVA",31.03,-85.7011,311800,8542066
201207,63587,381514,2,10,"W","GENEVA",31.03,-86.0389,311800,862334
201207,63588,380727,1,0,"N","GASKIN",30.97,-86.13,3058200,867800
201207,63588,381523,1,1.94,"ENE","HOPEWELL",30.3889,-83.4092,3023334,8324552
201207,63588,381525,1,1.73,"S","TALLAHASSEE COMMUNITY AIRPORT",30.5151,-84.3669,3030906,8422014
201207,63588,381526,1,2.82,"WNW","COTTONDALE",30.7997,-85.4161,3047982,8524966
201206,63593,380770,1,.52,"W","KEWANNA",41.02,-86.41,411200,8624600
201206,63593,380771,1,.52,"E","FULTON",40.95,-86.26,4057000,8615600
201206,63593,380772,1,0,"N","MEXICO",40.82,-86.12,4049200,867200
201206,63593,380773,1,0,"N","PERU",40.75,-86.07,4045000,864200
201206,63593,380774,1,.52,"E","LA CROSSE",41.32,-86.89,4119200,8653400
201206,63593,380775,1,0,"N","NORTH JUDSON",41.22,-86.78,4113200,8646800
201206,63593,380776,1,.52,"E","DENHAM",41.15,-86.71,419000,8642600
201206,63593,380777,1,.52,"E","RIPLEY",41.1,-86.66,416000,8639600
201206,63593,380778,1,.52,"W","KEWANNA",41.02,-86.41,411200,8624600
201206,63593,380779,1,2.6,"E","PERSHING",41.1,-86.27,416000,8616200
201206,63593,380780,1,1.04,"E","GRASS CREEK",40.95,-86.38,4057000,8622800
201206,63593,380781,1,.52,"W","TWELVE MILE",40.87,-86.23,4052200,8613800
201206,63593,380781,2,.7,"SSE","TWELVE MILE",40.8606,-86.215,4051636,8612900
201206,63593,380782,1,.87,"NW","TWELVE MILE",40.88,-86.23,4052800,8613800
201206,63593,380783,1,0,"N","MEXICO",40.82,-86.12,4049200,867200
201206,63595,380805,1,2.97,"N","DOUGLAS",42.7924,-105.3793,4247544,10522758
201206,63595,380806,1,9.34,"SSE","GUERNSEY",42.14,-104.68,428400,10440800
201205,63596,380848,1,1.49,"SSW","BYBEE",36.03,-83.19,361800,8311400
201205,63597,380849,1,.89,"NW","LEES STATION",35.56,-85.26,3533600,8515600
201205,63597,380850,1,1.12,"E","HITCHCOX",35.57,-85.4,3534200,8524000
201205,63598,380852,1,1.69,"W","GERREN HGTS",35.58,-85.16,3534800,859600
201205,63598,380853,1,2.67,"NW","DAYTON ARPT",35.51,-84.96,3530600,8457600
201205,63599,380854,1,.69,"S","ALCOA",35.79,-83.98,3547400,8358800
201206,63600,380855,1,13.21,"N","(GCC)GILLETTE ARPT",44.54,-105.57,4432400,10534200
201206,63600,380856,1,8,"N","GILLETTE",44.4058,-105.5,4424348,10530000
201206,63600,380857,1,4.57,"N","ROZET",44.345,-105.183,4420700,10510980
201206,63600,380859,1,5.36,"WNW","MOORCROFT",44.29,-105.05,4417400,1053000
201206,63600,380860,1,0,"N","MOORCROFT",44.26,-104.95,4415600,10457000
201206,63600,380861,1,0,"N","UPTON",44.1,-104.63,446000,10437800
201205,63601,380858,1,.69,"S","BIG STONE GAP",36.86,-82.78,3651600,8246800
201206,63602,380862,1,4.61,"N","HULETT",44.746,-104.6135,4444760,10436810
201206,63603,380863,1,3.19,"WSW","EDGEMONT",43.2893,-103.8918,4317358,10353508
201206,63603,380864,1,3.9,"ENE","PROVO",43.2037,-103.7798,4312222,10346788
201206,63603,393342,1,5.35,"S","PROVO",43.104,-103.83,436240,10349800
201206,63603,393342,2,9.85,"ENE","ARDMORE",43.09,-103.5,435400,10330000
201206,63603,403481,1,6.12,"WNW","ARDMORE",43.0511,-103.7836,433066,10347016
201206,63603,403481,2,2.67,"NNE","ARDMORE",43.0575,-103.6574,433450,10339444
201206,63604,380865,1,7,"SW","CUSTER",43.6984,-103.6992,4341904,10341952
201206,63604,380866,1,13,"SE","RED SHIRT",43.537,-102.7163,4332220,10242978
201205,62670,375584,1,.49,"W","EAST MONTPELIER CENT",44.28,-72.53,4416800,7231800
201205,62670,375585,1,1.38,"N","NORTH MONTPELIER",44.32,-72.45,4419200,7227000
201205,62670,375587,1,0,"N","SHARON",43.78,-72.45,4346800,7227000
201205,62670,375588,1,.69,"N","EAST BROOKFIELD",44.03,-72.57,441800,7234200
201205,62670,375589,1,.85,"NW","CABOT",44.41,-72.31,4424600,7218600
201205,62670,375595,1,0,"N","ALBURG CENTER",44.95,-73.27,4457000,7316200
201205,62670,375596,1,.85,"NE","HIGHGATE",44.94,-73.04,4456400,732400
201205,62670,375597,1,.49,"W","ENOSBURG FALLS",44.9,-72.81,4454000,7248600
201205,62670,375598,1,.49,"W","ENOSBURG FALLS",44.9,-72.81,4454000,7248600
201205,62670,375599,1,.85,"SE","CORNWALL",43.96,-73.21,4357600,7312600
201206,63060,377646,1,0,"N","LINDEN",35.62,-87.85,3537200,8751000
201206,63060,377647,1,1.78,"NE","FOREST HILL",36.12,-87.78,367200,8746800
201206,63060,377648,1,0,"N","ERIN",36.32,-87.7,3619200,8742000
201206,63060,377650,1,0,"N","TENNESSEE RIDGE",36.32,-87.77,3619200,8746200
201206,63060,377651,1,.47,"W","HOHENWALD BAKER ARPT",35.5499,-87.6084,3532994,8736504
201206,63060,377652,1,.92,"SW","RINGGOLD",36.5915,-87.4327,3635490,8725962
201206,63060,377652,2,.36,"SSE","CLARKSVILLE",36.5257,-87.3465,3631542,8720790
201206,63060,377653,1,.98,"SE","CUMMINGS XRDS",36.47,-86.5675,3628200,8634050
201206,63060,377654,1,0,"N","BUFORDS",35.33,-87.03,3519800,871800
201206,63061,377656,1,.25,"SW","SANDHILL",36.0271,-86.5526,361626,8633156
201206,63061,377656,2,.71,"NE","LA VERGNE",36.0258,-86.5696,361548,8634176
201206,63062,377673,1,0,"N","GARRISON",47.65,-101.42,4739000,10125200
201206,63062,377676,1,.89,"W","PARSHALL",47.9725,-102.1488,4758350,1028928
201206,63062,377676,2,1.27,"ENE","PARSHALL",47.9748,-102.1035,4758488,1026210
201206,63062,377676,3,5.15,"SW","WABEK DIFFLEY ARPT",47.803,-102.0561,4748180,1023366
201206,63062,377676,4,8.33,"S","PARSHALL ARPT",47.8104,-102.1523,4748624,1029138
201206,63062,377677,1,0,"N","BENEDICT",47.83,-101.08,4749800,1014800
201206,63062,377678,1,.46,"E","BERGEN",48,-100.71,4800,10042600
201206,63062,377680,1,5.73,"E","LINTON",46.27,-100.11,4616200,1006600
201206,63063,378033,1,.46,"W","BATTLEVIEW",48.58,-102.79,4834800,10247400
201206,63063,378034,1,.45,"W","COLUMBUS",48.9,-102.78,4854000,10246800
201206,63063,378035,1,.83,"SSW","BERTHOLD",48.31,-101.74,4818600,10144400
201206,63063,378036,1,.46,"W","BURLINGTON",48.28,-101.43,4816800,10125800
201206,63063,378037,1,.46,"W","STANLEY",48.32,-102.39,4819200,10223400
201206,63063,378038,1,.83,"NNW","PALERMO",48.34,-102.23,4820400,10213800
201206,63063,378039,1,6.92,"N","PLAZA",48.13,-101.96,487800,10157600
201206,63063,378040,1,.83,"NNE","DES LACS",48.26,-101.56,4815600,10133600
201206,63063,378041,1,.92,"W","MINOT",48.23,-101.3,4813800,10118000
201206,63063,378042,1,1.15,"SE","(MIB)MINOT AFB",48.42,-101.35,4825200,10121000
201206,63063,378044,1,.92,"W","MINOT",48.23,-101.3,4813800,10118000
201206,63063,378045,1,0,"N","DEERING",48.4,-101.05,4824000,1013000
201206,63063,378046,1,.69,"N","SOUTH PRAIRIE",48.06,-101.3,483600,10118000
201206,63063,378047,1,2.8,"N","UPHAM",48.62,-100.73,4837200,10043800
201206,63063,378048,1,.92,"W","MINOT",48.23,-101.3,4813800,10118000
201206,63063,378049,1,11.95,"NNE","BOTTINEAU ARPT",48.99,-100.32,4859400,10019200
201206,63063,381274,1,2.22,"W","(MOT)MINOT INTL ARPT",48.2649,-101.3276,4815894,10119656
201206,63063,381274,2,1.31,"SE","(MOT)MINOT INTL ARPT",48.259,-101.2569,4815540,10115414
201206,63063,381274,3,2.46,"SSE","MINOT",48.1977,-101.2576,4811862,10115456
201206,63063,381274,4,3.77,"SW","MINOT",48.1991,-101.3475,4811946,10120850
201204,63065,377693,1,1.38,"S","LIBERTY",30.05,-94.8,303000,9448000
201204,63065,377694,1,1.7,"SE","(IAH)HOUSTON INTL AR",29.9619,-95.3308,2957714,9519848
201204,63065,377695,1,.14,"NE","EGYPT",30.2213,-95.5682,3013278,9534092
201204,63065,377696,1,3.87,"E","HUNGERFORD",29.4061,-96.016,2924366,96960
201204,63067,377697,1,4.92,"NE","GROVETON",31.1271,-95.1004,317626,956024
201204,63067,377698,1,1.17,"SSW","NEW HOPE",30.5856,-94.9806,3035136,9458836
201204,63067,377699,1,2.42,"E","PROVIDENCE CAMP",30.6681,-94.8594,3040086,9451564
201204,63067,377700,1,.92,"NW","FRESNO",29.54,-95.46,2932400,9527600
201204,63067,377701,1,.77,"SSW","PEARLAND",29.5607,-95.2868,2933642,9517208
201204,63067,377702,1,4.09,"WNW","LEAGUE CITY S S ARPT",29.5096,-95.189,2930576,9511340
201204,63067,377703,1,.36,"ENE","ALVIN",29.4217,-95.2443,2925302,9514658
201204,63067,377704,1,1.47,"S","ALVIN ARPK",29.3987,-95.2786,2923922,9516716
201204,63067,377705,1,.69,"N","ALVIN",29.43,-95.25,2925800,9515000
201204,63067,377706,1,1.83,"SSE","ALVIN",29.3946,-95.2412,2923676,9514472
201204,63067,377707,1,1.03,"ENE","LAKE JACKSON ARPT",29.0334,-95.4334,292004,9526004
201204,63067,377708,1,.85,"SE","BRAZORIA",29.0424,-95.569,292544,9534140
201204,63067,377709,1,1.09,"W","BAY CITY",28.9802,-95.968,2858812,9558080
201204,63068,377712,1,1.21,"NW","SOUTH JETTY",29.3424,-94.7142,2920544,9442852
201205,63070,377720,1,2.77,"E","MT STERLING",39.9521,-82.0977,3957126,825862
201205,63071,377721,1,.38,"NNE","NEW SHEFFIELD",40.6049,-80.2668,4036294,8016008
201205,63071,377721,2,.55,"N","NEW SHEFFIELD",40.6079,-80.2683,4036474,8016098
201205,63071,377721,3,.67,"NNE","NEW SHEFFIELD",40.6086,-80.264,4036516,8015840
201205,63071,377721,4,.55,"NE","NEW SHEFFIELD",40.6057,-80.2627,4036342,8015762
201205,63071,377722,1,.87,"SW","ZELIENOPLE",40.79,-80.14,4047400,808400
201205,63071,377723,1,.52,"W","VALENCIA",40.67,-79.99,4040200,7959400
201205,63071,377724,1,0,"N","SARVER",40.73,-79.73,4043800,7943800
201205,63071,377725,1,.52,"W","FREEPORT",40.67,-79.69,4040200,7941400
201205,63071,377726,1,0,"N","SARVER",40.73,-79.73,4043800,7943800
201205,63071,377727,1,.52,"E","TRANSFER",41.33,-80.42,4119800,8025200
201205,63071,377728,1,1.25,"WSW","FARRELL",41.21,-80.5,4112600,8030000
201205,63071,377729,1,.87,"NE","GOHEENVILLE",40.91,-79.37,4054600,7922200
201205,63071,377730,1,.52,"E","HERMITAGE",41.23,-80.44,4113800,8026400
201205,63071,377731,1,.52,"E","HERMITAGE",41.23,-80.44,4113800,8026400
201205,63071,377732,1,1.25,"WSW","FARRELL",41.21,-80.5,4112600,8030000
201205,63071,377733,1,.52,"E","HERMITAGE",41.23,-80.44,4113800,8026400
201205,63071,377734,1,1.25,"WSW","FARRELL",41.21,-80.5,4112600,8030000
201205,63071,377735,1,1.04,"W","WHEATLAND",41.2,-80.5,4112000,8030000
201205,63071,377736,1,.52,"E","HERMITAGE",41.23,-80.44,4113800,8026400
201205,63071,377737,1,.52,"E","HERMITAGE",41.23,-80.44,4113800,8026400
201205,63071,377738,1,0,"N","SHARON",41.25,-80.5,4115000,8030000
201205,63071,377738,2,1.27,"W","WHEATLAND",41.1999,-80.5044,4111994,8030264
201205,63071,377738,3,.66,"ESE","SHARON ARPT",41.2151,-80.4392,4112906,8026352
201205,63071,377738,4,.31,"NE","SHARPSVILLE",41.2531,-80.4656,4115186,8027936
201205,63072,377743,1,.53,"E","GREENSBURG",40.3,-79.54,4018000,7932400
201205,63072,377743,2,.68,"NW","DENISON",40.3063,-79.4799,4018378,7928794
201205,63072,377743,3,.83,"ENE","SOUTH GREENSBURG",40.2826,-79.5146,4016956,7930876
201205,63072,377743,4,.77,"SSW","GREENSBURG",40.2904,-79.5573,4017424,7933438
201205,63072,377746,1,0,"N","GREENSBURG",40.3,-79.55,4018000,7933000
201205,63072,377746,2,.35,"SSW","GREENSBURG",40.2953,-79.5524,4017718,7933144
201205,63072,377746,3,.33,"S","GREENSBURG",40.2952,-79.5493,4017712,7932958
201205,63072,377746,4,.11,"SE","GREENSBURG",40.2991,-79.5484,4017946,7932904
201205,63072,377748,1,.07,"E","PENN",40.3302,-79.6286,4019812,7937716
201205,63072,377748,2,.1,"SE","PENN",40.3289,-79.6288,4019734,7937728
201205,63072,377748,3,.12,"SE","PENN",40.3289,-79.6282,4019734,7937692
201205,63072,377748,4,.1,"E","PENN",40.3301,-79.6281,4019806,7937686
201205,63072,377749,1,1.48,"NNW","WHITNEY",40.27,-79.43,4016200,7925800
201205,63072,377749,2,1.15,"N","WHITNEY",40.2664,-79.4239,4015984,7925434
201205,63072,377749,3,1,"SW","(LBE)LATROBE ARPT",40.2698,-79.4134,4016188,7924804
201205,63072,377749,4,1.14,"W","HOSTETTER",40.2712,-79.4215,4016272,7925290
201205,63072,377750,1,.53,"E","GREENSBURG",40.3,-79.54,4018000,7932400
201205,63072,377750,2,.76,"SE","STONEVILLA",40.2932,-79.5087,4017592,7930522
201205,63072,377750,3,.69,"NE","SOUTH GREENSBURG",40.2863,-79.5198,4017178,7931188
201205,63072,377750,4,.48,"SE","GREENSBURG",40.2954,-79.5431,4017724,7932586
201205,63072,377751,1,.53,"W","LUXOR",40.33,-79.48,4019800,7928800
201205,63075,377752,1,2.09,"NE","WALMO",41.05,-80.34,413000,8020400
201205,63075,377753,1,0,"N","NEW CASTLE",41,-80.35,4100,8021000
201205,63075,377754,1,2.09,"NE","WALMO",41.05,-80.34,413000,8020400
201205,63075,377755,1,2.09,"NE","WALMO",41.05,-80.34,413000,8020400
201205,63075,377756,1,.86,"NE","HARRISVILLE",41.14,-80.01,418400,80600
201205,63075,377757,1,2.09,"NE","WALMO",41.05,-80.34,413000,8020400
201205,63075,377758,1,3.75,"WNW","MURRINSVILLE",41.18,-79.96,4110800,7957600
201204,62390,373292,1,1.1,"E","IANTHA",37.52,-94.4,3731200,9424000
201204,62390,373292,2,1.19,"ESE","IANTHA",37.5163,-94.3987,3730978,9423922
201204,62390,373292,3,.99,"E","IANTHA",37.5177,-94.4022,3731062,9424132
201204,62390,373292,4,1.01,"E","IANTHA",37.52,-94.4017,3731200,9424102
201204,62390,373293,1,1.76,"SW","NEVADA",37.81,-94.39,3748600,9423400
201204,62390,373293,2,1.9,"SW","NEVADA",37.8082,-94.3911,3748492,9423466
201204,62390,373293,3,1.97,"SW","NEVADA",37.8087,-94.394,3748522,9423640
201204,62390,373293,4,1.89,"SW","NEVADA",37.8098,-94.3933,3748588,9423598
201204,62390,373294,1,1.29,"ENE","NEVADA",37.84,-94.35,3750400,9421000
201204,62390,373294,2,1.26,"ENE","NEVADA",37.8401,-94.3508,3750406,9421048
201204,62390,373294,3,1.29,"NE","NEVADA",37.8405,-94.3505,3750430,9421030
201205,62474,376268,3,1.57,"WNW","(SSF)STINSON FLD SAN",29.3392,-98.4938,2920352,9829628
201205,62474,376268,4,2.03,"SE","ALAMO DOWNS",29.4279,-98.6078,2925674,9836468
201205,62474,376268,5,.8,"W","FRATT",29.5222,-98.5831,2931332,9834986
201205,62474,376269,1,3.84,"ESE","BASTROP",30.1,-97.26,306000,9715600
